lr_pair,ligand_gene_symbol,WT_MEF.x,WT_BMDM.x,log2diff.x,receptor_gene_symbol,WT_MEF.y,WT_BMDM.y,log2diff.y,m1
Dkk4_Lrp6,Dkk4,0.0774524,0,0.107624134928447,Lrp6,24.0263631,12.887054,0.849708071428683,0.742083936500236
Rtn4_S1pr2,Rtn4,551.990395,724.396759,-0.391515877284872,S1pr2,19.791975,44.552299,-1.13149706366052,0.739981186375648
Pcsk9_Vldlr,Pcsk9,7.6364,0.0278454,3.07080678158685,Vldlr,15.10817,0.14826901,3.81026002997983,0.73945324839298
Tnfsf11_Tnfrsf11b,Tnfsf11,7.54958,0,3.09585354902775,Tnfrsf11b,14.26,0.070304,3.83366243146014,0.73780888243239
C3_C5ar2,C3,0.745931,18.36,-3.47101050338065,C5ar2,0.168565028,6.77563,-2.73422155148607,0.73678895189458
Fga_Itgb3,Fga,0.140425,0.145325,-0.00618546781518431,Itgb3,5.4329,2.88614,0.727131386417767,0.733316854232951
Sema6d_Plxna4,Sema6d,1.6244552,0.0431596,1.3310580682946,Plxna4,0.670653,0.103509,0.59831371611585,0.73274435217875
Gdnf_Gfra4,Gdnf,2.07781,0,1.62190417366795,Gfra4,5.095829,2.28832,0.890471732499746,0.731432441168204
Lefty1_Acvr2a,Lefty1,5.33751,1.685699,1.23861849493023,Acvr2a,13.8323,2.791956,1.96772820038655,0.72910970545632
Gdf9_Bmpr2,Gdf9,0.755933,0.783138,-0.0221805618980457,Bmpr2,16.191424,9.53703,0.706220769309983,0.728401331208029
Il18_Il18bp,Il18,1.350271,22.02256,-3.29214924059341,Il18bp,1.916405192,46.32992806,-4.02048964907272,0.728340408479311
Efna1_Epha3,Efna1,13.962167,0.223497,3.61223666964802,Epha3,19.252,0,4.33999248424772,0.7277558145997
Fgf13_Fgfr3,Fgf13,7.664316,1.099056,2.04534520474484,Fgfr3,5.835178274,0,2.77297896645776,0.72763376171292
Ccn2_Lrp1,Ctcf,35.49992,41.0102,-0.20284635223128,Lrp1,186.5028755,355.3835891,-0.926518183957013,0.723671831725733
Pros1_Axl,Pros1,76.987194,9.520518,2.89003150307004,Axl,294.2961,64.641154,2.16948979541234,0.7205417076577
Kitl_Epor,Kitl,13.855527,6.98992,0.894746822518266,Epor,0.336704,0.181038,0.178624645800847,0.716122176717419
Calm1_Kcnq3,Calm1,566.16436,1049.932586,-0.889831344816797,Kcnq3,0.0443394,0.178635,-0.174526363533804,0.715304981282993
Gng5_Kcnj6,Gng5,488.37891,800.896626,-0.712464338961869,Kcnj6,0,0,0,0.712464338961869
Avp_Avpr2,Avp,0,0,0,Avpr2,0,0.638054,-0.711982917569934,0.711982917569934
Bdnf_Sorcs2,Bdnf,29.553835,0,4.93328156783623,Sorcs2,17.9729,0.0169136,4.22167119709146,0.711610370744769
Efna3_Epha2,Efna3,6.593169,0.3833813,2.45650325848263,Epha2,38.91235,3.442404,3.1674227206408,0.71091946215817
Bmp7_Bmpr2,Bmp7,0.079548,0.0800114,-0.000619149343342104,Bmpr2,16.191424,9.53703,0.706220769309983,0.706839918653325
Bmp10_Bmpr2,Bmp10,0,0,0,Bmpr2,16.191424,9.53703,0.706220769309983,0.706220769309983
Bmp15_Bmpr2,Bmp15,0,0,0,Bmpr2,16.191424,9.53703,0.706220769309983,0.706220769309983
Gdf2_Bmpr2,Gdf2,0,0,0,Bmpr2,16.191424,9.53703,0.706220769309983,0.706220769309983
Rspo1_Lgr6,Rspo1,2.688823,0.30644,1.49751969768303,Lgr6,0.8821,0.0866623,0.792439617186546,0.705080080496484
Plg_Lrp2,Plg,0.104313,0.25199,-0.181073900003679,Lrp2,0.5162717,0.0573732,0.520043626513603,0.701117526517282
Egfl7_Itgav,Egfl7,11.89727502,2.72299813,1.79252948368458,Itgav,80.8256866,37.33793514,1.09378116664574,0.69874831703884
Egf_Cd44,Egf,0.891959741,0.399643,0.434822496883573,Cd44,185.139953,222.431201,-0.263442916633299,0.698265413516872
Sostdc1_Lrp6,Sostdc1,0.110865,0,0.151683501097334,Lrp6,24.0263631,12.887054,0.849708071428683,0.698024570331349
Nrtn_Ret,Nrtn,0.20624,0,0.270516982165,Ret,0.986861,0.017712,0.965161591563259,0.694644609398259
Fgf2_Ptprz1,Fgf2,31.060248,1.6458923,3.59895934181783,Ptprz1,18.5990858,0,4.29271445623977,0.69375511442194
Crp_Olr1,Crp,0.0588409,0.247996,-0.237127481958711,Olr1,1.751021,1.011155,0.451942877912548,0.689070359871259
Ifnb1_Ifnar1,Ifnb1,0,0.154091,-0.206756984878255,Ifnar1,36.579459,68.828961,-0.89388120907956,0.687124224201305
S100a10_Trpv6,S100a10,445.57399,653.453929,-0.551392409547342,Trpv6,0.0980113,0,0.134892901674692,0.686285311222034
Vim_Cd44,Vim,5487.17701,4096.64069,0.421533529227197,Cd44,185.139953,222.431201,-0.263442916633299,0.684976445860496
Afdn_Nrxn3,Afdn,31.09023,19.00832279,0.68153389236085,Nrxn3,0,0,0,0.68153389236085
Tctn1_Tmem67,Tctn1,9.248543,5.1598311,0.734456122853437,Tmem67,3.66992,3.500007,0.053470589828454,0.680985533024983
Agtrap_Rack1,Agtrap,20.41598,21.60775,-0.0781297205426457,Rack1,1576.23791,1039.636839,0.5999336067768,0.678063327319446
Dll1_Notch2,Dll1,0.3668435,0.0273601,0.411906118242816,Notch2,16.273883,19.7514,-0.264616248575148,0.676522366817964
Nts_Sort1,Nts,0,0,0,Sort1,5.017915,8.608957,-0.675116113321546,0.675116113321546
St6gal1_Cd22,St6gal1,3.283353,17.15195,-2.08331205745875,Cd22,0,5.760631827,-2.7571580824666,0.67384602500785
Spon1_Lrp8,Spon1,0.362286,0.0156385,0.423642626673703,Lrp8,16.476,19.7702267,-0.249141951902184,0.672784578575887
Calm1_Kcnq1,Calm1,566.16436,1049.932586,-0.889831344816797,Kcnq1,0.0314709,0.202366,-0.221172998734116,0.668658346082681
Reln_Itga2b,Reln,2.0880229,0.0590463,1.54391778802165,Itga2b,4.694157,0.2288549,2.21216769571672,0.66824990769507
Ccl5_Ccr5,Ccl5,1.86328,45.570875,-4.02368732516479,Ccr5,0.8694753,47.187826,-4.68796340000496,0.66427607484017
Ccl7_Ccr2,Ccl7,86.0203,1730.86,-4.31482650951646,Ccr2,0.0636785,32.48525,-4.97639167625542,0.66156516673896
Efnb1_Ephb4,Efnb1,52.2217,1.691441,4.3055638884522,Ephb4,30.25152134,0,4.96585451750209,0.66029062904989
Gdnf_Ret,Gdnf,2.07781,0,1.62190417366795,Ret,0.986861,0.017712,0.965161591563259,0.656742582104691
Efna4_Epha4,Efna4,14.2173,0,3.9276404995791,Epha4,8.83716874,0.0152459,3.27641394860857,0.65122655097053
Rspo1_Lrp6,Rspo1,2.688823,0.30644,1.49751969768303,Lrp6,24.0263631,12.887054,0.849708071428683,0.647811626254347
Efna2_Epha1,Efna2,3.19751,0.661841,1.33675140624811,Epha1,3.070582,0.0335253,1.97766137619473,0.64090996994662
Il3_Il3ra,Il3,0,0,0,Il3ra,26.4139,41.7184,-0.639950026742328,0.639950026742328
Rgma_Neo1,Rgma,9.04079346,0,3.3278013756876,Neo1,53.658962,2.49594,3.96670573312165,0.63890435743405
Vegfa_Npr1,Vegfa,64.4741479,42.49681,0.590015779590852,Npr1,0.225178344,0.2661694,-0.0474786634380764,0.637494443028928
Bmp8a_Acvr2b,Bmp8a,0.531333,0,0.614788041955674,Acvr2b,0.795086,0.818524,-0.0187150027526327,0.633503044708307
Ccl9_Ccr1,Ccl9,3.190801,511.612,-6.93449742481067,Ccr1,0.101289,85.8526,-6.30130402238663,0.633193402424039
Pros1_Tyro3,Pros1,76.987194,9.520518,2.89003150307004,Tyro3,14.655399,0.3623715,3.52246821283327,0.63243670976323
Cort_Sstr2,Cort,0,0.174984,-0.232641111447452,Sstr2,0.317834,0,0.398168653760547,0.630809765207999
Arf6_Pld1,Arf6,114.206,223.758,-0.964156612517997,Pld1,4.9394901,6.5195809,-0.340313174030462,0.623843438487535
App_Notch2,App,753.447,588.005,0.35713967380668,Notch2,16.273883,19.7514,-0.264616248575148,0.621755922381828
Calm2_Trpc5,Calm2,715.6185,476.370165,0.586096885478053,Trpc5,0,0.0234322,-0.0334155303401223,0.619512415818175
Galp_Galr2,Galp,0,0,0,Galr2,0.694904,0.104575,0.617712180712917,0.617712180712917
Adam10_Notch1,Adam10,70.720982,95.135081,-0.42266774449423,Notch1,9.7253015,8.3703489,0.194843532050063,0.617511276544293
Wnt7b_Celsr3,Wnt7b,0.028137757,0,0.0400335797319703,Celsr3,0.1739122,0.75149471,-0.577262121304258,0.617295701036228
Wnt7b_Celsr3,Wnt7b,0.028137757,0,0.0400335797319703,Celsr3,0.1739122,0.75149471,-0.577262121304258,0.617295701036228
Col2a1_Itga2b,Col2a1,6.10787,0,2.82941729531279,Itga2b,4.694157,0.2288549,2.21216769571672,0.61724959959607
Fgf5_Fgfr3,Fgf5,9.45271,0,3.38580512300179,Fgfr3,5.835178274,0,2.77297896645776,0.61282615654403
Amelx_Cd63,Amelx,0,0,0,Cd63,1706.55545,1118.30741,0.609326111478737,0.609326111478737
App_Lrp8,App,753.447,588.005,0.35713967380668,Lrp8,16.476,19.7702267,-0.249141951902184,0.606281625708864
Apob_Lrp6,Apob,0.4094271,0.1851018,0.250097867462879,Lrp6,24.0263631,12.887054,0.849708071428683,0.599610203965804
Pomc_Mc4r,Pomc,0.544001,1.04162,-0.40304068013686,Mc4r,0.138924,0,0.187671479722665,0.590712159859525
Calm2_Scn10a,Calm2,715.6185,476.370165,0.586096885478053,Scn10a,0,0,0,0.586096885478053
Calm2_Scn4a,Calm2,715.6185,476.370165,0.586096885478053,Scn4a,0,0,0,0.586096885478053
Wnt10b_Fzd7,Wnt10b,2.565415,0.135368,1.65091002497705,Fzd7,51.8034,10.2256,2.23383826940184,0.58292824442479
Wnt9a_Fzd4,Wnt9a,6.12197,0.2073216,2.56046633379482,Fzd4,9.97261,0.243273,3.1416917075136,0.58122537371878
Bmp2_Acvr1,Bmp2,0.745385,0.0551366,0.726115518591046,Acvr1,34.02849,13.1550093,1.30721610100731,0.581100582416264
Psen1_Erbb4,Psen1,60.9945,72.18452,-0.239398292908826,Erbb4,0.2653996,0,0.339593044921375,0.578991337830201
Hsp90aa1_Cftr,Hsp90aa1,516.5692215,294.3727,0.809215336241957,Cftr,0.173103328,0,0.230330092844552,0.578885243397405
Bmp6_Bmpr1b,Bmp6,2.68401,0,1.88127697753425,Bmpr1b,4.50009,0,2.45945522618118,0.57817824864693
Wnt7a_Celsr3,Wnt7a,0,0,0,Celsr3,0.1739122,0.75149471,-0.577262121304258,0.577262121304258
Wnt7a_Celsr3,Wnt7a,0,0,0,Celsr3,0.1739122,0.75149471,-0.577262121304258,0.577262121304258
Prl8a1_Prlr,Prl8a1,3.05647,4.04943,-0.315895720971125,Prlr,0.2316863,0.028572,0.259992074695319,0.575887795666444
Bmp6_Acvr1,Bmp6,2.68401,0,1.88127697753425,Acvr1,34.02849,13.1550093,1.30721610100731,0.57406087652694
Sftpd_Ly96,Sftpd,0,0,0,Ly96,26.565724,40.031219,-0.573846522424959,0.573846522424959
Gnai2_Adra2b,Gnai2,454.125406,674.544472,-0.56978662458612,Adra2b,0,0,0,0.56978662458612
Gnai2_Drd2,Gnai2,454.125406,674.544472,-0.56978662458612,Drd2,0,0,0,0.56978662458612
Gnai2_Lhcgr,Gnai2,454.125406,674.544472,-0.56978662458612,Lhcgr,0,0,0,0.56978662458612
Gnai2_Mtnr1b,Gnai2,454.125406,674.544472,-0.56978662458612,Mtnr1b,0,0,0,0.56978662458612
Adam17_Cd9,Adam17,33.220843,98.554446,-1.54061044690033,Cd9,380.639043,747.938298,-0.972638094156711,0.567972352743619
Lep_Lepr,Lep,0,0,0,Lepr,0.5235908,0.0287903,0.566526536197059,0.566526536197059
Hmgb1_Ager,Hmgb1,346.48627,184.0031977,0.909405767372353,Ager,0.936983,0.523816,0.3461225834704,0.563283183901953
Il1a_Il1r2,Il1a,0.0991863,0.205275,-0.132926426679232,Il1r2,0.298846,1.10352,-0.695575149925609,0.562648723246377
Ada_Adora2b,Ada,17.0424,3.82997,1.90130512534159,Adora2b,10.1898,3.42233,1.33930566059103,0.56199946475056
Areg_Erbb4,Areg,0.0846699,0.262541,-0.219074188102595,Erbb4,0.2653996,0,0.339593044921375,0.55866723302397
Wnt7a_Lrp4,Wnt7a,0,0,0,Lrp4,2.7865858,1.57419,0.556779076743472,0.556779076743472
S100a10_Trpv5,S100a10,445.57399,653.453929,-0.551392409547342,Trpv5,0,0,0,0.551392409547342
Jam2_Itgb1,Jam2,8.43432,1.611057,1.85328458368464,Itgb1,895.6289,362.4687,1.30267986861941,0.55060471506523
Hpx_Lrp1,Hpx,1.211172,1.8695,-0.37598812225166,Lrp1,186.5028755,355.3835891,-0.926518183957013,0.550530061705353
Ccl11_Ackr4,Ccl11,0,0,0,Ackr4,0.600883,0.0943321,0.548817249575602,0.548817249575602
Ccl19_Ackr4,Ccl19,0,0,0,Ackr4,0.600883,0.0943321,0.548817249575602,0.548817249575602
Ccl19_Ackr4,Ccl19,0,0,0,Ackr4,0.600883,0.0943321,0.548817249575602,0.548817249575602
Cxcl13_Ackr4,Cxcl13,0,0,0,Ackr4,0.600883,0.0943321,0.548817249575602,0.548817249575602
Pdgfd_Pdgfrb,Pdgfd,62.6481,0.0568654,5.91225389282292,Pdgfrb,113.60592,0.303905,6.45769899717587,0.545445104352949
Calm2_Grm7,Calm2,715.6185,476.370165,0.586096885478053,Grm7,0.0304378,0,0.0432574225483669,0.542839462929686
Ccl11_Ackr2,Ccl11,0,0,0,Ackr2,0,0.455313,-0.541329472710553,0.541329472710553
Ccl21a_Ackr2,Ccl21a,0,0,0,Ackr2,0,0.455313,-0.541329472710553,0.541329472710553
Ccl21a_Ackr2,Ccl21a,0,0,0,Ackr2,0,0.455313,-0.541329472710553,0.541329472710553
Ccl27a_Ackr2,Ccl27a,0,0,0,Ackr2,0,0.455313,-0.541329472710553,0.541329472710553
Ccl27a_Ackr2,Ccl27a,0,0,0,Ackr2,0,0.455313,-0.541329472710553,0.541329472710553
Cxcl9_Dpp4,Cxcl9,0.0502316,0.547947,-0.559648565931175,Dpp4,0.19953908,0.215719807,-0.0193306017609377,0.540317964170237
Tg_Lrp2,Tg,0.48943167,0.506718,-0.0166474856297506,Lrp2,0.5162717,0.0573732,0.520043626513603,0.536691112143354
Gnai2_Oprd1,Gnai2,454.125406,674.544472,-0.56978662458612,Oprd1,0,0.0242591,-0.0345807104570249,0.535205914129095
Gdf6_Acvr2a,Gdf6,4.66346,0,2.50168371378574,Acvr2a,13.8323,2.791956,1.96772820038655,0.53395551339919
Rspo3_Fzd8,Rspo3,23.508816,0,4.61522888540842,Fzd8,16.4756,0.0293648,4.08551572990801,0.52971315550041
Jag1_Notch1,Jag1,29.92724,17.73708,0.722981950705968,Notch1,9.7253015,8.3703489,0.194843532050063,0.528138418655905
Npnt_Itga8,Npnt,10.75351,0.525526,2.94571298568137,Itga8,25.04909901,1.344641075,3.47379448074218,0.52808149506081
Pomc_Mc5r,Pomc,0.544001,1.04162,-0.40304068013686,Mc5r,0.089069,0,0.123095361588608,0.526136041725468
Apom_Lrp2,Apom,0.104304,0.107737,-0.00447801469481071,Lrp2,0.5162717,0.0573732,0.520043626513603,0.524521641208414
Mmp2_Sdc2,Mmp2,374.962586,3.298154,6.45072811420858,Sdc2,176.6,0.414207,6.97249446601393,0.52176635180535
Shh_Lrp2,Shh,0.0335883,0.0347756,-0.00165629656385644,Lrp2,0.5162717,0.0573732,0.520043626513603,0.52169992307746
Efnb1_Ephb3,Efnb1,52.2217,1.691441,4.3055638884522,Ephb3,28.710302,0.0465981,4.82718381988579,0.52161993143359
Lep_Lrp2,Lep,0,0,0,Lrp2,0.5162717,0.0573732,0.520043626513603,0.520043626513603
Scgb1a1_Lrp2,Scgb1a1,0,0,0,Lrp2,0.5162717,0.0573732,0.520043626513603,0.520043626513603
Gng13_Kcnj6,Gng13,0.43377,0,0.519813610878988,Kcnj6,0,0,0,0.519813610878988
Wnt11_Fzd7,Wnt11,5.70331,0,2.74487365398806,Fzd7,51.8034,10.2256,2.23383826940184,0.51103538458622
Vtn_Plaur,Vtn,0.5084425,0.409969,0.0973962602979566,Plaur,103.152203,137.521588,-0.411417476471627,0.508813736769584
Efna5_Ephb2,Efna5,22.58558,0,4.55983317393317,Ephb2,37.873124,0.160797,5.06558545200146,0.50575227806829
Calm1_Sell,Calm1,566.16436,1049.932586,-0.889831344816797,Sell,0.0163385,1.67192,-1.39449582896163,0.504664484144833
Ccl24_Ccr3,Ccl24,0.0787957,0.446096,-0.422741653471648,Ccr3,0,0.901752,-0.927329122277334,0.504587468805686
Adam10_Lrp1,Adam10,70.720982,95.135081,-0.42266774449423,Lrp1,186.5028755,355.3835891,-0.926518183957013,0.503850439462783
Vegfa_Itgav,Vegfa,64.4741479,42.49681,0.590015779590852,Itgav,80.8256866,37.33793514,1.09378116664574,0.503765387054888
Wnt4_Fzd6,Wnt4,3.30809,0.0724225,2.00617499616843,Fzd6,1.938892,0.03586257,1.50443973259547,0.50173526357296
Wnt4_Fzd6,Wnt4,3.30809,0.0724225,2.00617499616843,Fzd6,1.938892,0.03586257,1.50443973259547,0.50173526357296
Col9a1_Mag,Col9a1,0.34262,0,0.425051038428944,Mag,1.243301254,1.361128788,-0.0738533620122486,0.498904400441193
Vip_Dpp4,Vip,0.392736,0,0.47792181387129,Dpp4,0.19953908,0.215719807,-0.0193306017609377,0.497252415632228
Hcrt_Hcrtr1,Hcrt,0,0.210579,-0.275697229844347,Hcrtr1,0.163843,0,0.218896454811375,0.494593684655722
App_Lrp6,App,753.447,588.005,0.35713967380668,Lrp6,24.0263631,12.887054,0.849708071428683,0.492568397622003
Vegfa_Nrp1,Vegfa,64.4741479,42.49681,0.590015779590852,Nrp1,135.2608767,126.2424643,0.0987911763010896,0.491224603289763
Wnt5a_Fzd2,Wnt5a,41.001978,0.0937953,5.26304259723112,Fzd2,54.3698,0.0267234,5.75297983468941,0.48993723745829
a_Atrn,a,0,0,0,Atrn,22.443634,15.738393,0.486035193430424,0.486035193430424
Wnt2_Fzd3,Wnt2,2.02092,0.0890084,1.47197289688518,Fzd3,2.87764,0,1.95517886989052,0.48320597300534
Rtn4_Ngfr,Rtn4,551.990395,724.396759,-0.391515877284872,Ngfr,0.247788,0.170996,0.0916366924342372,0.483152569719109
Efna3_Epha1,Efna3,6.593169,0.3833813,2.45650325848263,Epha1,3.070582,0.0335253,1.97766137619473,0.4788418822879
Npff_Npffr2,Npff,1.369378,0.704165,0.475443351688891,Npffr2,0,0,0,0.475443351688891
App_Ncstn,App,753.447,588.005,0.35713967380668,Ncstn,117.082424,127.144526,-0.117977609267989,0.475117283074669
Hgf_Nrp1,Hgf,6.9713433,9.34674,-0.376281514840527,Nrp1,135.2608767,126.2424643,0.0987911763010896,0.475072691141617
Tgfb2_Tgfbr3,Tgfb2,40.7653,0.4962291,4.80290180074338,Tgfbr3,22.67761353,0.174192144,4.3337832643487,0.469118536394681
Bmp10_Acvrl1,Bmp10,0,0,0,Acvrl1,12.979846,18.3404342,-0.468271715945967,0.468271715945967
Gdf2_Acvrl1,Gdf2,0,0,0,Acvrl1,12.979846,18.3404342,-0.468271715945967,0.468271715945967
Bmp7_Acvrl1,Bmp7,0.079548,0.0800114,-0.000619149343342104,Acvrl1,12.979846,18.3404342,-0.468271715945967,0.467652566602625
Gdf5_Acvr1,Gdf5,0.792587,0,0.842043139246677,Acvr1,34.02849,13.1550093,1.30721610100731,0.465172961760633
Il12a_Il12rb1,Il12a,0,0,0,Il12rb1,0.104874,0.524962,-0.464891439271252,0.464891439271252
Il12a_Il12rb1,Il12a,0,0,0,Il12rb1,0.104874,0.524962,-0.464891439271252,0.464891439271252
Agrp_Mc3r,Agrp,0.875155,0.36069,0.462671432038605,Mc3r,0,0,0,0.462671432038605
Plg_Plgrkt,Plg,0.104313,0.25199,-0.181073900003679,Plgrkt,35.855638,56.53628,-0.642586614029735,0.461512714026056
Ifng_Ifngr2,Ifng,0,0,0,Ifngr2,66.0408,91.119443,-0.458466323039067,0.458466323039067
Cort_Sstr1,Cort,0,0.174984,-0.232641111447452,Sstr1,0.169293,0,0.225636483917067,0.458277595364519
Gcg_Dpp4,Gcg,0.354847,0,0.438129940284531,Dpp4,0.19953908,0.215719807,-0.0193306017609377,0.457460542045469
Edn1_Ednrb,Edn1,3.95813,0.141256,2.11917365374884,Ednrb,7.82792,0.487247,2.56942928758849,0.45025563383965
Angpt2_Itga5,Angpt2,5.527978,6.6094,-0.221146506657573,Itga5,195.791418,167.0098,0.228121918898561,0.449268425556134
Ccl19_Ccr7,Ccl19,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl19_Ccr7,Ccl19,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl21a_Ccr7,Ccl21a,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl21a_Ccr7,Ccl21a,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl21b_Ccr7,Ccl21b,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl21b_Ccr7,Ccl21b,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl21b_Ccr7,Ccl21b,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Ccl21c_Ccr7,Ccl21c,0,0,0,Ccr7,0.148455,0.563278,-0.444880029115927,0.444880029115927
Efna1_Epha2,Efna1,13.962167,0.223497,3.61223666964802,Epha2,38.91235,3.442404,3.1674227206408,0.44481394900722
Ccl6_Ccr1,Ccl6,4.7285,330.98608,-5.85682152049672,Ccr1,0.101289,85.8526,-6.30130402238663,0.444482501889911
Nrg1_Erbb2,Nrg1,11.381554,0.1323309,3.45082487522187,Erbb2,19.48267,0.3774123,3.89437141853537,0.4435465433135
Edn1_Ednra,Edn1,3.95813,0.141256,2.11917365374884,Ednra,5.5370438,0.108059,2.56060366211216,0.44143000836332
Nlgn3_Nrxn1,Nlgn3,0.37192443,0.011978,0.439023088671338,Nrxn1,0,0,0,0.439023088671338
Nlgn3_Nrxn3,Nlgn3,0.37192443,0.011978,0.439023088671338,Nrxn3,0,0,0,0.439023088671338
Gcg_Gcgr,Gcg,0.354847,0,0.438129940284531,Gcgr,0,0,0,0.438129940284531
Gcg_Glp1r,Gcg,0.354847,0,0.438129940284531,Glp1r,0,0,0,0.438129940284531
Gcg_Glp2r,Gcg,0.354847,0,0.438129940284531,Glp2r,0,0,0,0.438129940284531
Fgf7_Fgfr1,Fgf7,45.85536,0.0456106,5.48579651691906,Fgfr1,113.8793204,0.8934896,5.92292781218177,0.43713129526271
Lgals9_Cd40,Lgals9,48.222767,374.00483,-2.92951151280647,Cd40,1.126993,20.93779,-3.36653100635047,0.437019493544
F2_F2rl2,F2,0,0.411671801,-0.497404716012541,F2rl2,0.0384982,0.0842005,-0.0621328617615375,0.435271854251004
Psen1_Notch1,Psen1,60.9945,72.18452,-0.239398292908826,Notch1,9.7253015,8.3703489,0.194843532050063,0.434241824958889
Ccn2_Itga5,Ctcf,35.49992,41.0102,-0.20284635223128,Itga5,195.791418,167.0098,0.228121918898561,0.430968271129841
Spp1_Itga4,Spp1,3031.13706,9998.07862,-1.72146019340544,Itga4,2.8462909,16.094815,-2.15201902519205,0.43055883178661
Amelx_Lamp1,Amelx,0,0,0,Lamp1,1227.10766,1654.09022,-0.430472823687309,0.430472823687309
Sema3g_Plxna4,Sema3g,0.12401,0,0.168654870866875,Plxna4,0.670653,0.103509,0.59831371611585,0.429658845248975
Wnt1_Fzd9,Wnt1,0,0.084119,-0.116523125037838,Fzd9,0.295671,0.0437191,0.311965945744779,0.428489070782617
Lta_Tnfrsf1a,Lta,0,0.0756964,-0.105270955200722,Tnfrsf1a,161.37259,129.18889,0.318701775059326,0.423972730260048
Ccl22_Ccr4,Ccl22,0.262841,0.634757,-0.372403195140681,Ccr4,0.0341315,0,0.0484196501937944,0.420822845334475
Adam9_Itgb1,Adam9,200.22786,107.87251,0.886190336489878,Itgb1,895.6289,362.4687,1.30267986861941,0.416489532129532
Pnoc_Oprl1,Pnoc,0,0,0,Oprl1,0.4491406,0.0872762,0.414479102600306,0.414479102600306
Clec2d_Klrb1b,Clec2d,37.9181,28.2319,0.412897675044094,Klrb1b,0,0,0,0.412897675044094
Efna4_Epha3,Efna4,14.2173,0,3.9276404995791,Epha3,19.252,0,4.33999248424772,0.41235198466862
Il33_Il1rap,Il33,0.779101018,0,0.831148429677602,Il1rap,13.8154013,5.2608965,1.24265654756516,0.411508117887558
Ghrh_Vipr1,Ghrh,0,0,0,Vipr1,0.0381756,0.37818,-0.408713840551838,0.408713840551838
Lnx2_Cd8a,Lnx2,6.15322,5.798609,0.07335321266791,Cd8a,0.161808,0.464885,-0.334415741960838,0.407768954628748
Pomc_Mc1r,Pomc,0.544001,1.04162,-0.40304068013686,Mc1r,0.0276348,0.0269619,0.00094499278395975,0.40398567292082
Cd86_Cd28,Cd86,0.075808,18.96851,-4.21423415905795,Cd28,3.04e-05,23.5457,-4.61735454802919,0.40312038897124
Pomc_Mc2r,Pomc,0.544001,1.04162,-0.40304068013686,Mc2r,0,0,0,0.40304068013686
Pomc_Mc3r,Pomc,0.544001,1.04162,-0.40304068013686,Mc3r,0,0,0,0.40304068013686
Pomc_Oprm1,Pomc,0.544001,1.04162,-0.40304068013686,Oprm1,0,0,0,0.40304068013686
Tnfsf9_Traf1,Tnfsf9,5.59468,30.295,-2.24655761527289,Traf1,0.6264148,9.198328,-2.64856549031752,0.40200787504463
L1cam_Erbb3,L1cam,7.661738,22.893419,-1.46388486969395,Erbb3,0.123743,1.34604,-1.06191548258033,0.40196938711362
Icosl_Cd28,Icosl,0.136012,20.113865,-4.21614071588795,Cd28,3.04e-05,23.5457,-4.61735454802919,0.40121383214124
Col2a1_Itga1,Col2a1,6.10787,0,2.82941729531279,Itga1,9.5804,0.128896,3.22840968217491,0.39899238686212
Sst_Sstr2,Sst,0,0,0,Sstr2,0.317834,0,0.398168653760547,0.398168653760547
Efna4_Epha7,Efna4,14.2173,0,3.9276404995791,Epha7,10.9655736,0.0290844,3.53945634343564,0.38818415614346
Calm2_Adcy8,Calm2,715.6185,476.370165,0.586096885478053,Adcy8,0.148643,0,0.199930475826283,0.38616640965177
Lgals9_Clec7a,Lgals9,48.222767,374.00483,-2.92951151280647,Clec7a,0.3411796,6.882063,-2.55507083642839,0.37444067637808
Ccl7_Ccr5,Ccl7,86.0203,1730.86,-4.31482650951646,Ccr5,0.8694753,47.187826,-4.68796340000496,0.3731368904885
Agt_Mas1,Agt,0.363625,0.0537497,0.371914734026838,Mas1,0,0,0,0.371914734026838
Tnfsf4_Tnfrsf4,Tnfsf4,0,0.0552961,-0.0776478539709649,Tnfrsf4,1.358803,0.924496,0.293574261579752,0.371222115550717
Pomc_Oprd1,Pomc,0.544001,1.04162,-0.40304068013686,Oprd1,0,0.0242591,-0.0345807104570249,0.368459969679835
Cxcl9_Ccr3,Cxcl9,0.0502316,0.547947,-0.559648565931175,Ccr3,0,0.901752,-0.927329122277334,0.367680556346159
Efnb2_Ephb3,Efnb2,39.9103,0.121411,5.18907708511886,Ephb3,28.710302,0.0465981,4.82718381988579,0.36189326523307
Npff_Npffr1,Npff,1.369378,0.704165,0.475443351688891,Npffr1,0.117874,0.0302794,0.117721952603117,0.357721399085774
App_Casr,App,753.447,588.005,0.35713967380668,Casr,0,0,0,0.35713967380668
